DATABASE SCHEMA SUMMARY,,,
state_analysis_dataset_all_states,182,hh_casual_labour_non_agriculture_pct,double
state_analysis_dataset_all_states,183,hh_others_pct,double
state_analysis_dataset_all_states,184,estimated_households,double
state_analysis_dataset_all_states,185,sample_households,double
state_analysis_dataset_all_states,186,st_literacy_deprivation_pct,double
state_analysis_dataset_all_states,187,female_literacy_deprivation_pct,double
state_analysis_dataset_all_states,188,score_component_st_literacy_deprivation_pct,double
state_analysis_dataset_all_states,189,score_component_female_literacy_deprivation_pct,double
state_analysis_dataset_all_states,190,score_component_literacy_gap_pct,double
state_analysis_dataset_all_states,191,score_component_dropout_secondary_pct,double
state_analysis_dataset_all_states,192,score_component_low_literacy_district_count,double
state_analysis_dataset_all_states,193,score_component_st_bpl_mean_pct,double
state_analysis_dataset_all_states,194,score_component_employment_pu_person_per_1000,double
state_analysis_dataset_all_states,195,score_component_mgnreg_sought_not_received_per_1000,double
state_analysis_dataset_all_states,196,education_disadvantage_score,double
state_analysis_dataset_all_states,197,economic_vulnerability_score,double
state_analysis_dataset_all_states,198,overall_priority_score,double
state_analysis_dataset_all_states,199,policy_priority_category,text
state_analysis_dataset_all_states,200,overall_priority_rank,double
state_analysis_dataset_high_st_states,1,state,text
state_analysis_dataset_high_st_states,2,demographics_year,bigint(20)
state_analysis_dataset_high_st_states,3,total_population,double
state_analysis_dataset_high_st_states,4,st_population,double
state_analysis_dataset_high_st_states,5,st_share_state_population_pct,double
state_analysis_dataset_high_st_states,6,state_share_india_st_population_pct,double
state_analysis_dataset_high_st_states,7,decadal_growth_pct,double
state_analysis_dataset_high_st_states,8,high_st_share_year,bigint(20)
state_analysis_dataset_high_st_states,9,high_st_share_state_population_pct,double
state_analysis_dataset_high_st_states,10,high_st_state_share_india_st_population_pct,double
state_analysis_dataset_high_st_states,11,is_high_st_share_state,tinyint(1)
state_analysis_dataset_high_st_states,12,literacy_year,double
state_analysis_dataset_high_st_states,13,total_literacy_rate_pct,double
state_analysis_dataset_high_st_states,14,st_literacy_rate_pct,double
state_analysis_dataset_high_st_states,15,literacy_gap_pct,double
state_analysis_dataset_high_st_states,16,enrolment_year,bigint(20)
state_analysis_dataset_high_st_states,17,pre_primary_total,double
state_analysis_dataset_high_st_states,18,primary_total,bigint(20)
state_analysis_dataset_high_st_states,19,upper_primary_total,bigint(20)
state_analysis_dataset_high_st_states,20,pre_primary_female_share_pct,double
state_analysis_dataset_high_st_states,21,primary_female_share_pct,double
state_analysis_dataset_high_st_states,22,upper_primary_female_share_pct,double
state_analysis_dataset_high_st_states,23,academic_year,text
state_analysis_dataset_high_st_states,24,dropout_primary_pct,double
state_analysis_dataset_high_st_states,25,dropout_upper_primary_pct,double
state_analysis_dataset_high_st_states,26,dropout_secondary_pct,double
state_analysis_dataset_high_st_states,27,ger_classes_i_viii_boys,double
state_analysis_dataset_high_st_states,28,ger_classes_i_viii_girls,double
state_analysis_dataset_high_st_states,29,ger_classes_i_viii,double
state_analysis_dataset_high_st_states,30,ger_classes_i_x_boys,double
state_analysis_dataset_high_st_states,31,ger_classes_i_x_girls,double
state_analysis_dataset_high_st_states,32,ger_classes_i_x,double
state_analysis_dataset_high_st_states,33,ger_classes_i_xii_boys,double
state_analysis_dataset_high_st_states,34,ger_classes_i_xii_girls,double
state_analysis_dataset_high_st_states,35,ger_classes_i_xii,double
state_analysis_dataset_high_st_states,36,ger_classes_ix_x_boys,double
state_analysis_dataset_high_st_states,37,ger_classes_ix_x_girls,double
state_analysis_dataset_high_st_states,38,ger_classes_ix_x,double
state_analysis_dataset_high_st_states,39,ger_classes_ix_xii_boys,double
state_analysis_dataset_high_st_states,40,ger_classes_ix_xii_girls,double
state_analysis_dataset_high_st_states,41,ger_classes_ix_xii,double
state_analysis_dataset_high_st_states,42,ger_classes_xi_xii_boys,double
state_analysis_dataset_high_st_states,43,ger_classes_xi_xii_girls,double
state_analysis_dataset_high_st_states,44,ger_classes_xi_xii,double
state_analysis_dataset_high_st_states,45,ger_classes_i_viii_gpi,double
state_analysis_dataset_high_st_states,46,ger_classes_i_x_gpi,double
state_analysis_dataset_high_st_states,47,ger_classes_i_xii_gpi,double
state_analysis_dataset_high_st_states,48,ger_classes_ix_x_gpi,double
state_analysis_dataset_high_st_states,49,ger_classes_ix_xii_gpi,double
state_analysis_dataset_high_st_states,50,ger_classes_xi_xii_gpi,double
state_analysis_dataset_high_st_states,51,ger_year,bigint(20)
state_analysis_dataset_high_st_states,52,ger_latest_year,bigint(20)
state_analysis_dataset_high_st_states,53,ger_latest_primary_boys,double
state_analysis_dataset_high_st_states,54,ger_latest_primary_girls,double
state_analysis_dataset_high_st_states,55,ger_latest_primary_total,double
state_analysis_dataset_high_st_states,56,ger_latest_upper_primary_boys,double
state_analysis_dataset_high_st_states,57,ger_latest_upper_primary_girls,double
state_analysis_dataset_high_st_states,58,ger_latest_upper_primary_total,double
state_analysis_dataset_high_st_states,59,ger_latest_elementary_boys,double
state_analysis_dataset_high_st_states,60,ger_latest_elementary_girls,double
state_analysis_dataset_high_st_states,61,ger_latest_elementary_total,double
state_analysis_dataset_high_st_states,62,ger_latest_secondary_boys,double
